Date,Time,Source,Source_port,Destination,Dest_Port,Protocol,Service,Policy_ID,State,Action,Duration,Bytes,Packets,Attack
2025-01-01,00:35:36,7.60.139.89,22979,178.225.3.244,53,udp,dns,POL-485,CLOSED,allow,0.149,532,1,benign
2025-01-01,00:35:45,10.248.249.165,61400,183.72.24.12,3306,tcp,mysql,POL-569,ESTABLISHED,allow,2.536,1470,2,benign
2025-01-01,00:35:47,192.168.15.242,56789,34.61.75.67,1433,tcp,mysql,POL-425,ESTABLISHED,allow,10.031,2375,3,benign
2025-01-01,00:36:01,192.168.27.230,27665,43.116.120.81,443,tcp,https,POL-415,ESTABLISHED,allow,5.523,2725,4,benign
2025-01-01,00:36:15,192.168.154.115,7001,172.18.95.137,25,tcp,https,POL-406,ESTABLISHED,allow,4.068,1244,2,benign
2025-01-01,00:36:23,143.192.141.64,53047,10.205.204.46,25,tcp,ssh,POL-481,ESTABLISHED,deny,1.035,40,1,port_scan
2025-01-01,00:36:43,10.5.148.179,54062,51.232.166.114,53,udp,dns,POL-225,CLOSED,allow,0.111,180,1,dns_tunnel
2025-01-01,00:36:44,192.168.101.31,24220,98.175.110.45,443,tcp,https,POL-135,ESTABLISHED,allow,4.716,16049,33,exfiltration
2025-01-01,00:37:03,192.168.122.162,10017,172.22.32.213,53,udp,dns,POL-916,CLOSED,allow,0.174,503,1,benign
2025-01-01,00:37:19,201.183.92.123,33948,125.89.234.145,3306,tcp,mysql,POL-130,SYN_ACK,allow,0.266,435,1,benign
2025-01-01,00:37:27,10.249.86.191,35999,64.169.62.69,3389,tcp,rdp,POL-497,SYN_ACK,allow,0.722,1224,4,benign
2025-01-01,00:37:38,192.168.178.152,24071,152.8.181.180,53,udp,dns,POL-245,CLOSED,allow,0.229,287,1,dns_tunnel
2025-01-01,00:37:56,10.23.27.28,2330,192.168.56.4,443,tcp,https,POL-233,ESTABLISHED,allow,4.527,9604,17,exfiltration
2025-01-01,00:38:06,10.198.60.227,5777,135.221.94.246,1521,tcp,pop3,POL-409,ESTABLISHED,allow,13.263,2562,2,benign
2025-01-01,00:38:16,192.168.245.238,37853,82.45.182.248,22,tcp,ssh,POL-703,ESTABLISHED,allow,16.766,4031,4,benign
2025-01-01,00:38:21,192.168.0.118,64278,147.101.218.198,27017,tcp,mongodb,POL-726,ESTABLISHED,allow,1.0,840,2,benign
2025-01-01,00:38:28,192.168.19.236,64140,82.43.163.227,443,tcp,https,POL-557,ESTABLISHED,allow,6.757,3457,3,benign
2025-01-01,00:38:28,10.184.109.7,49034,172.23.2.244,53,udp,dns,POL-523,CLOSED,allow,0.317,689,1,benign
2025-01-01,00:38:43,172.28.158.164,11683,167.195.176.58,22,tcp,ssh,POL-274,FIN_WAIT,deny,0.894,216,1,brute_force
2025-01-01,00:38:55,24.87.153.253,62787,124.181.8.111,443,tcp,https,POL-203,ESTABLISHED,allow,3.702,1563,1,benign
2025-01-01,00:39:05,192.168.138.70,4276,73.77.61.25,53,udp,dns,POL-960,CLOSED,allow,0.419,1058,1,benign
2025-01-01,00:39:20,192.168.160.6,12219,52.25.7.53,8443,tcp,pop3,POL-903,ESTABLISHED,allow,2.366,1283,4,benign
2025-01-01,00:39:32,172.18.245.71,3948,98.95.48.115,6379,tcp,redis,POL-677,ESTABLISHED,allow,1.793,1289,1,benign
2025-01-01,00:39:33,172.28.238.79,5020,194.151.59.142,27017,tcp,mongodb,POL-987,ESTABLISHED,allow,11.492,5315,7,benign
2025-01-01,00:39:48,192.168.8.228,65429,133.205.147.174,53,udp,dns,POL-875,CLOSED,allow,0.157,535,1,benign
2025-01-01,00:40:02,10.10.236.207,42129,175.112.52.211,22,tcp,ssh,POL-926,ESTABLISHED,allow,14.053,4243,5,benign
2025-01-01,00:40:04,172.24.80.165,39531,4.202.180.160,3306,tcp,mysql,POL-680,ESTABLISHED,allow,2.039,1511,2,benign
2025-01-01,00:40:22,10.201.38.161,27952,138.226.89.225,443,tcp,https,POL-138,ESTABLISHED,allow,3.812,1586,1,benign
2025-01-01,00:40:27,172.16.158.219,49897,85.177.61.13,22,tcp,ssh,POL-937,ESTABLISHED,allow,7.77,2175,4,benign
2025-01-01,00:40:36,10.34.103.23,22052,191.114.199.212,3389,tcp,rdp,POL-552,ESTABLISHED,allow,6.812,1850,2,benign
2025-01-01,00:40:42,172.29.34.228,21413,10.16.204.71,53,udp,dns,POL-238,CLOSED,allow,0.169,356,1,dns_tunnel
2025-01-01,00:40:58,52.215.15.64,24641,10.235.4.22,3389,tcp,rdp,POL-226,ESTABLISHED,deny,8.609,581,1,brute_force
2025-01-01,00:40:58,172.25.99.221,17975,89.42.215.229,3389,tcp,rdp,POL-266,ESTABLISHED,allow,9.369,2505,8,benign
2025-01-01,00:41:16,192.168.52.237,52161,105.132.6.222,53,udp,dns,POL-109,CLOSED,deny,0.032,48,1,benign
2025-01-01,00:41:31,10.64.156.169,43146,79.183.248.182,53,udp,dns,POL-972,CLOSED,allow,0.256,471,1,dns_tunnel
2025-01-01,00:41:42,192.168.101.172,56289,2.131.170.248,53,udp,dns,POL-762,CLOSED,allow,0.156,785,1,benign
2025-01-01,00:42:01,172.31.208.84,44023,84.221.71.67,25,tcp,smtp,POL-883,ESTABLISHED,allow,2.121,915,1,benign
2025-01-01,00:42:08,10.184.166.5,20396,172.31.245.163,3389,tcp,rdp,POL-935,ESTABLISHED,deny,14.714,1120,4,brute_force
2025-01-01,00:42:14,172.30.129.34,12164,92.130.77.217,27017,tcp,mongodb,POL-231,ESTABLISHED,allow,4.412,4480,5,benign
2025-01-01,00:42:22,192.168.230.76,49796,23.57.91.58,3306,tcp,mysql,POL-366,ESTABLISHED,allow,10.283,2956,4,benign
2025-01-01,00:42:40,150.149.242.159,8876,10.128.31.74,443,tcp,https,POL-991,ESTABLISHED,allow,4.164,2181,3,benign
2025-01-01,00:42:44,118.37.81.221,42379,200.21.125.86,53,udp,dns,POL-749,CLOSED,deny,0.033,68,1,benign
2025-01-01,00:42:45,192.168.195.182,9504,202.196.200.23,25,tcp,smtp,POL-588,ESTABLISHED,allow,4.666,3391,3,benign
2025-01-01,00:42:57,10.228.90.136,45375,214.136.49.5,3306,tcp,mysql,POL-419,ESTABLISHED,allow,12.989,2731,6,benign
2025-01-01,00:43:01,10.76.86.252,35372,117.187.134.153,3306,tcp,mysql,POL-868,FIN_WAIT,allow,0.601,826,2,benign
2025-01-01,00:43:07,10.54.16.145,25048,151.130.44.32,5900,tcp,imap,POL-889,ESTABLISHED,allow,2.546,2160,9,benign
2025-01-01,00:43:24,192.168.214.12,28337,192.168.29.165,5432,tcp,postgres,POL-256,ESTABLISHED,allow,2.041,1033,3,benign
2025-01-01,00:43:30,192.168.133.51,55461,156.180.36.108,1433,tcp,redis,POL-216,ESTABLISHED,allow,12.62,2111,2,benign
2025-01-01,00:43:33,192.168.249.31,3606,181.105.76.42,5432,tcp,postgres,POL-340,ESTABLISHED,allow,2.131,1251,3,benign
2025-01-01,00:43:33,192.168.126.126,48443,24.200.131.20,443,tcp,https,POL-403,ESTABLISHED,allow,3.011,2857,6,benign
2025-01-01,00:43:41,219.75.93.206,56811,110.190.30.25,443,tcp,https,POL-274,SYN_ACK,allow,0.97,971,3,benign
2025-01-01,00:43:51,192.168.23.204,27254,88.47.30.103,3389,tcp,rdp,POL-589,ESTABLISHED,deny,4.345,289,1,benign
2025-01-01,00:44:04,217.41.27.107,29739,124.206.146.174,8080,tcp,ssh,POL-958,FIN_WAIT,allow,0.805,1081,1,benign
2025-01-01,00:44:08,10.66.249.16,35418,4.181.223.174,1433,tcp,rdp,POL-446,SYN_ACK,allow,0.446,723,1,benign
2025-01-01,00:44:24,192.168.63.163,10766,170.174.165.99,27017,tcp,mongodb,POL-617,SYN_ACK,allow,0.347,691,1,benign
2025-01-01,00:44:39,172.31.133.183,25838,130.58.141.165,482,tcp,ssh,POL-977,ESTABLISHED,deny,1.178,40,1,port_scan
2025-01-01,00:44:54,10.26.70.214,55150,10.143.141.1,443,tcp,https,POL-770,FIN_WAIT,allow,0.186,552,1,benign
2025-01-01,00:45:08,172.21.79.195,44092,159.154.122.184,80,tcp,http,POL-102,ESTABLISHED,allow,4.16,23932,75,exfiltration
2025-01-01,00:45:18,192.168.95.184,10228,12.230.43.127,6379,tcp,redis,POL-292,ESTABLISHED,allow,2.56,1354,2,benign
2025-01-01,00:45:21,10.183.127.106,42524,194.107.12.238,53,udp,dns,POL-226,CLOSED,allow,0.584,431,1,dns_tunnel
2025-01-01,00:45:35,172.16.17.197,55996,13.142.240.111,5432,tcp,postgres,POL-808,ESTABLISHED,allow,1.579,904,1,benign
2025-01-01,00:45:53,172.22.178.218,27098,178.196.64.71,53,tcp,ssh,POL-716,FIN_WAIT,deny,0.849,341,1,benign
2025-01-01,00:46:09,192.168.239.126,47841,56.52.54.160,27017,tcp,mongodb,POL-827,ESTABLISHED,allow,5.378,2661,4,benign
2025-01-01,00:46:29,172.27.93.155,38421,91.144.123.150,53,udp,ssh,POL-392,CLOSED,deny,0.022,86,1,ddos
2025-01-01,00:46:42,192.168.14.126,19807,193.202.42.252,300,tcp,mysql,POL-933,SYN_ACK,deny,0.983,40,1,port_scan
2025-01-01,00:46:56,191.166.144.100,19874,201.204.205.179,6379,tcp,redis,POL-907,ESTABLISHED,allow,1.393,1453,5,benign
2025-01-01,00:47:06,172.29.71.157,25124,163.181.182.166,443,tcp,https,POL-799,ESTABLISHED,allow,9.679,19828,49,exfiltration
2025-01-01,00:47:08,10.109.178.177,56468,68.34.42.150,22,tcp,ssh,POL-140,ESTABLISHED,allow,1.147,1564,2,benign
2025-01-01,00:47:12,192.168.140.216,15439,201.182.82.135,53,udp,dns,POL-169,CLOSED,allow,0.453,484,1,dns_tunnel
2025-01-01,00:47:28,10.226.38.74,15340,85.85.93.76,3306,tcp,mysql,POL-943,ESTABLISHED,deny,11.159,427,1,benign
2025-01-01,00:47:48,192.168.157.28,59066,63.246.11.175,6379,tcp,redis,POL-389,ESTABLISHED,allow,2.091,1123,3,benign
2025-01-01,00:47:48,172.16.179.158,6420,167.50.83.132,53,udp,dns,POL-891,CLOSED,allow,0.062,157,1,dns_tunnel
2025-01-01,00:48:05,109.214.27.53,51827,180.225.250.190,5900,tcp,redis,POL-570,ESTABLISHED,allow,2.633,971,3,benign
2025-01-01,00:48:15,192.168.210.86,42325,67.105.100.116,25,tcp,https,POL-647,ESTABLISHED,allow,14.826,6040,11,benign
2025-01-01,00:48:15,10.91.146.61,20773,28.75.202.176,8080,tcp,postgres,POL-131,FIN_WAIT,allow,0.755,880,1,benign
2025-01-01,00:48:30,192.168.75.132,60934,37.77.174.228,1433,udp,dns,POL-482,CLOSED,deny,0.322,185,1,benign
2025-01-01,00:48:30,192.168.100.227,49614,22.79.54.192,8080,tcp,mysql,POL-624,SYN_ACK,allow,0.114,494,1,benign
2025-01-01,00:48:34,10.46.109.123,50244,146.219.14.218,53,udp,dns,POL-572,CLOSED,deny,0.06,49,1,benign
2025-01-01,00:48:54,10.185.192.56,43981,85.92.33.172,25,tcp,smtp,POL-425,ESTABLISHED,allow,9.007,2682,5,benign
2025-01-01,00:49:09,10.144.200.5,12075,207.81.246.110,5432,tcp,postgres,POL-756,ESTABLISHED,allow,1.589,1360,3,benign
2025-01-01,00:49:22,119.115.92.199,40779,142.28.45.166,53,tcp,pop3,POL-651,ESTABLISHED,allow,12.284,3284,6,benign
2025-01-01,00:49:28,218.130.162.8,14967,149.104.197.152,8443,tcp,redis,POL-652,ESTABLISHED,allow,4.039,1412,1,benign
2025-01-01,00:49:43,192.168.187.181,6958,35.119.129.131,22,tcp,ssh,POL-925,ESTABLISHED,allow,8.852,2870,4,benign
2025-01-01,00:50:02,192.168.168.208,62573,38.189.188.124,1521,tcp,mysql,POL-370,ESTABLISHED,allow,5.469,2936,6,benign
2025-01-01,00:50:13,93.100.121.235,22262,12.11.252.167,6379,tcp,redis,POL-859,ESTABLISHED,allow,12.291,2031,2,benign
2025-01-01,00:50:21,172.25.103.34,25687,214.20.133.65,5432,tcp,postgres,POL-598,FIN_WAIT,deny,0.241,82,1,benign
2025-01-01,00:50:36,10.58.224.173,14885,192.168.71.228,22,tcp,ssh,POL-438,ESTABLISHED,deny,6.698,492,1,brute_force
2025-01-01,00:50:39,192.168.213.88,39844,63.12.33.147,3389,tcp,rdp,POL-250,ESTABLISHED,allow,2.466,1192,1,benign
2025-01-01,00:50:40,192.168.163.60,44392,192.168.186.93,22,tcp,ssh,POL-582,ESTABLISHED,allow,2.198,1076,3,benign
2025-01-01,00:50:55,10.159.138.206,23481,68.43.186.176,143,tcp,imap,POL-494,ESTABLISHED,deny,3.232,473,1,benign
2025-01-01,00:50:59,176.108.212.39,40333,46.122.231.158,53,udp,dns,POL-615,CLOSED,allow,0.552,619,1,benign
2025-01-01,00:51:02,192.168.166.53,46744,108.95.224.12,21,tcp,redis,POL-887,ESTABLISHED,allow,1.521,1503,3,benign
2025-01-01,00:51:14,192.168.25.4,60667,66.123.197.60,27017,tcp,mongodb,POL-861,FIN_WAIT,allow,0.264,1447,2,benign
2025-01-01,00:51:14,10.176.17.124,28947,105.93.28.40,443,tcp,https,POL-678,ESTABLISHED,allow,7.368,2358,5,benign
2025-01-01,00:51:25,192.168.200.167,32727,46.95.144.143,6379,tcp,redis,POL-241,FIN_WAIT,allow,0.391,680,1,benign
2025-01-01,00:51:28,26.55.131.103,45887,206.141.158.179,3389,tcp,rdp,POL-923,ESTABLISHED,allow,2.853,2893,7,benign
2025-01-01,00:51:30,10.67.90.0,26211,21.156.10.186,821,tcp,rdp,POL-158,ESTABLISHED,deny,8.549,40,1,port_scan
2025-01-01,00:51:35,10.200.177.145,12131,133.179.60.158,21,tcp,rdp,POL-261,ESTABLISHED,allow,4.461,2665,4,benign
2025-01-01,00:51:37,192.168.51.72,6933,189.181.18.236,53,udp,imap,POL-331,CLOSED,deny,0.019,110,1,ddos
2025-01-01,00:51:56,172.18.204.242,20308,28.144.19.129,443,tcp,https,POL-932,ESTABLISHED,allow,3.903,17764,24,exfiltration
2025-01-01,00:52:14,10.193.233.197,59778,199.118.175.118,3389,tcp,rdp,POL-491,ESTABLISHED,allow,6.588,2766,12,benign
2025-01-01,00:52:34,172.22.153.76,55561,133.138.3.180,53,udp,dns,POL-195,CLOSED,allow,0.378,975,1,benign
2025-01-01,00:52:46,172.19.127.64,45792,69.47.243.192,1521,tcp,pop3,POL-853,ESTABLISHED,deny,3.361,389,1,benign
2025-01-01,00:52:53,192.168.91.37,45314,28.31.236.21,3389,tcp,rdp,POL-480,ESTABLISHED,deny,4.196,400,1,brute_force
2025-01-01,00:53:12,192.168.71.192,35478,193.148.33.14,5432,tcp,postgres,POL-802,SYN_ACK,allow,0.173,384,1,benign
2025-01-01,00:53:17,192.168.2.40,39100,10.97.34.50,443,tcp,https,POL-661,ESTABLISHED,allow,17.712,5228,9,benign
2025-01-01,00:53:25,10.127.175.101,24949,108.180.193.96,3389,tcp,rdp,POL-689,ESTABLISHED,allow,3.214,1675,3,benign
2025-01-01,00:53:32,172.29.179.113,10824,38.205.246.190,20,tcp,mongodb,POL-745,ESTABLISHED,deny,8.828,40,1,port_scan
2025-01-01,00:53:48,192.168.219.199,4958,102.26.177.42,110,tcp,pop3,POL-560,ESTABLISHED,allow,4.535,1708,3,benign
2025-01-01,00:53:58,66.89.6.106,14062,223.174.247.156,110,tcp,pop3,POL-899,ESTABLISHED,allow,5.958,2006,2,benign
2025-01-01,00:54:07,172.30.59.240,31416,192.168.73.90,6379,tcp,redis,POL-445,ESTABLISHED,allow,6.451,2157,6,benign
2025-01-01,00:54:20,21.42.88.59,40698,168.75.182.69,5432,tcp,postgres,POL-471,ESTABLISHED,allow,7.82,2193,4,benign
2025-01-01,00:54:38,10.32.2.158,46944,170.65.241.191,3389,tcp,rdp,POL-165,ESTABLISHED,allow,4.916,2192,5,benign
2025-01-01,00:54:53,10.26.155.14,59054,40.22.168.239,80,tcp,http,POL-229,SYN_ACK,allow,0.124,618,1,benign
2025-01-01,00:54:57,84.222.122.120,30177,139.240.70.141,53,tcp,ssh,POL-866,SYN_ACK,allow,0.107,450,1,benign
2025-01-01,00:55:17,172.30.138.244,29981,139.59.207.23,3389,tcp,rdp,POL-876,ESTABLISHED,deny,8.017,763,1,brute_force
2025-01-01,00:55:21,172.31.38.189,53319,77.3.197.111,3389,tcp,rdp,POL-293,ESTABLISHED,allow,3.268,1377,3,benign
2025-01-01,00:55:34,192.168.165.96,28695,97.57.68.21,3389,tcp,rdp,POL-973,ESTABLISHED,deny,10.345,382,1,brute_force
2025-01-01,00:55:36,172.27.53.35,4276,49.83.5.39,9200,tcp,smtp,POL-375,ESTABLISHED,deny,1.364,151,1,benign
2025-01-01,00:55:40,172.19.121.155,25363,80.202.205.128,8443,tcp,mongodb,POL-249,ESTABLISHED,allow,2.19,1067,4,benign
2025-01-01,00:55:41,172.29.19.118,47861,4.32.250.197,9200,tcp,imap,POL-571,SYN_ACK,allow,0.215,417,1,benign
2025-01-01,00:55:44,172.30.250.189,62458,162.187.11.191,53,udp,dns,POL-359,CLOSED,allow,0.88,616,1,benign
2025-01-01,00:55:59,192.168.55.193,2011,61.163.112.84,53,udp,dns,POL-698,CLOSED,allow,0.049,256,1,benign
2025-01-01,00:56:02,192.168.121.172,17324,40.96.198.23,8080,udp,dns,POL-802,CLOSED,allow,0.309,598,2,benign
2025-01-01,00:56:21,192.168.137.79,65359,33.125.60.82,53,tcp,redis,POL-549,ESTABLISHED,allow,14.478,2652,3,benign
2025-01-01,00:56:27,10.124.60.195,33142,144.76.139.179,143,tcp,imap,POL-579,ESTABLISHED,allow,4.752,2938,7,benign
2025-01-01,00:56:35,10.135.248.160,25083,76.210.68.139,3389,tcp,rdp,POL-735,ESTABLISHED,deny,1.311,390,1,brute_force
2025-01-01,00:56:42,172.19.9.181,41200,128.197.142.40,443,tcp,https,POL-635,ESTABLISHED,allow,1.245,1313,2,benign
2025-01-01,00:56:44,10.124.65.59,26491,9.147.165.215,22,tcp,ssh,POL-835,FIN_WAIT,allow,0.298,519,1,benign
2025-01-01,00:56:46,214.21.120.206,59379,93.143.191.241,53,udp,dns,POL-913,CLOSED,allow,0.43,638,1,benign
2025-01-01,00:56:47,172.17.63.58,16163,133.25.26.186,389,tcp,smtp,POL-283,ESTABLISHED,deny,5.954,40,1,port_scan
2025-01-01,00:57:04,192.168.91.164,7846,180.171.110.227,143,tcp,imap,POL-773,ESTABLISHED,allow,8.46,2121,5,benign
2025-01-01,00:57:09,172.24.205.35,51105,84.217.96.106,5432,tcp,postgres,POL-319,ESTABLISHED,allow,4.494,1583,2,benign
2025-01-01,00:57:21,115.246.102.1,9876,73.153.5.133,27017,tcp,mongodb,POL-976,SYN_ACK,deny,0.48,133,1,benign
2025-01-01,00:57:31,131.143.147.238,11254,25.10.118.92,27017,tcp,mongodb,POL-362,ESTABLISHED,allow,10.98,3541,6,benign
2025-01-01,00:57:40,10.185.60.147,59942,124.45.125.212,143,tcp,imap,POL-757,ESTABLISHED,allow,9.907,3328,4,benign
2025-01-01,00:57:49,172.21.145.32,8923,112.107.239.223,5432,tcp,postgres,POL-155,SYN_ACK,allow,0.455,1048,2,benign
2025-01-01,00:57:58,192.168.178.161,64662,13.173.188.101,110,tcp,pop3,POL-542,ESTABLISHED,allow,2.332,1930,2,benign
2025-01-01,00:58:07,192.168.12.160,29498,68.22.103.129,8443,tcp,ssh,POL-504,SYN_ACK,allow,0.423,546,1,benign
2025-01-01,00:58:27,10.62.8.93,45898,172.21.44.178,3306,tcp,mysql,POL-474,ESTABLISHED,deny,5.748,340,1,benign
2025-01-01,00:58:38,172.18.181.70,30004,158.211.254.206,110,tcp,pop3,POL-304,ESTABLISHED,allow,2.137,1732,2,benign
2025-01-01,00:58:49,10.62.56.106,19877,38.223.214.210,27017,tcp,mongodb,POL-439,ESTABLISHED,allow,10.545,5424,17,benign
2025-01-01,00:58:55,172.24.199.227,44819,187.37.178.179,53,udp,dns,POL-779,CLOSED,allow,0.215,725,1,benign
2025-01-01,00:59:11,192.168.69.115,1570,192.168.241.248,5900,tcp,ssh,POL-775,ESTABLISHED,allow,5.699,2541,2,benign
2025-01-01,00:59:22,99.60.251.98,32786,182.26.232.81,22,tcp,ssh,POL-829,ESTABLISHED,deny,6.986,450,1,brute_force
2025-01-01,00:59:22,192.168.40.50,24314,192.168.90.23,3306,tcp,mysql,POL-382,ESTABLISHED,allow,6.803,2450,5,benign
2025-01-01,00:59:23,10.241.178.242,59821,72.58.39.88,143,tcp,imap,POL-794,ESTABLISHED,allow,8.518,2622,7,benign
2025-01-01,00:59:42,10.109.44.208,9659,155.85.115.139,22,tcp,ssh,POL-416,ESTABLISHED,deny,1.692,385,1,brute_force
2025-01-01,00:59:58,38.168.239.145,63191,82.18.143.137,22,tcp,ssh,POL-523,ESTABLISHED,deny,19.866,550,1,brute_force
2025-01-01,01:00:11,190.71.39.200,41130,34.48.7.196,27017,tcp,mongodb,POL-337,ESTABLISHED,allow,3.882,2312,2,benign
2025-01-01,01:00:18,192.168.120.1,33231,96.48.219.100,9200,tcp,pop3,POL-115,SYN_ACK,allow,0.566,858,2,benign
2025-01-01,01:00:26,194.53.17.46,46103,113.222.158.126,80,tcp,http,POL-722,ESTABLISHED,allow,2.092,18821,41,exfiltration
2025-01-01,01:00:38,192.168.137.66,8188,181.202.10.134,143,tcp,imap,POL-650,ESTABLISHED,allow,13.443,2825,11,benign
2025-01-01,01:00:50,192.168.246.109,27109,172.23.8.106,443,udp,http,POL-727,CLOSED,deny,0.246,246,1,ddos
2025-01-01,01:00:51,10.184.255.98,59634,47.200.150.241,22,tcp,ssh,POL-125,ESTABLISHED,allow,4.363,2853,8,benign
2025-01-01,01:00:56,24.65.83.178,49079,183.204.42.184,27017,tcp,mongodb,POL-187,ESTABLISHED,allow,10.261,3190,10,benign
2025-01-01,01:01:12,10.96.241.22,22991,12.197.44.234,27017,tcp,mongodb,POL-887,SYN_ACK,allow,0.112,382,1,benign
2025-01-01,01:01:13,74.161.47.31,17611,52.1.160.196,25,tcp,smtp,POL-105,ESTABLISHED,allow,3.353,2153,3,benign
2025-01-01,01:01:32,172.22.143.251,58837,154.154.2.63,22,tcp,ssh,POL-248,ESTABLISHED,deny,1.598,170,1,brute_force
2025-01-01,01:01:33,13.28.107.46,46889,73.157.170.178,5432,tcp,postgres,POL-692,ESTABLISHED,allow,7.919,1588,2,benign
2025-01-01,01:01:44,172.29.31.206,37099,172.29.126.51,53,udp,dns,POL-237,CLOSED,allow,0.05,228,1,dns_tunnel
2025-01-01,01:01:47,10.178.33.226,65206,15.28.147.187,25,tcp,smtp,POL-907,ESTABLISHED,allow,1.596,1035,3,benign
2025-01-01,01:01:56,192.168.90.151,48811,158.145.128.134,110,tcp,pop3,POL-397,SYN_ACK,allow,0.819,1139,1,benign
2025-01-01,01:02:02,192.168.217.28,22899,158.107.106.12,80,tcp,http,POL-806,ESTABLISHED,allow,5.088,1985,2,benign
2025-01-01,01:02:11,172.28.69.196,23395,192.168.85.83,443,tcp,https,POL-279,ESTABLISHED,allow,1.603,1204,1,benign
2025-01-01,01:02:17,172.28.193.142,11207,10.123.67.75,110,tcp,pop3,POL-933,ESTABLISHED,allow,1.307,1209,1,benign
2025-01-01,01:02:30,192.168.173.159,45948,138.5.54.148,53,udp,dns,POL-167,CLOSED,allow,0.006,100,1,dns_tunnel
2025-01-01,01:02:34,192.168.215.168,8681,156.100.48.153,80,tcp,http,POL-132,ESTABLISHED,allow,3.205,2711,5,benign
2025-01-01,01:02:42,172.19.117.80,3474,45.29.96.201,3389,tcp,rdp,POL-594,ESTABLISHED,allow,1.026,1127,3,benign
2025-01-01,01:02:58,192.168.79.116,54903,37.197.224.26,110,tcp,pop3,POL-841,ESTABLISHED,deny,9.315,628,1,benign
2025-01-01,01:02:59,172.30.234.219,6730,192.168.223.52,27017,tcp,mongodb,POL-863,ESTABLISHED,allow,4.92,2144,8,benign
2025-01-01,01:03:08,10.49.74.172,45006,137.82.198.113,25,tcp,smtp,POL-737,ESTABLISHED,allow,3.284,2116,6,benign
2025-01-01,01:03:25,172.18.67.210,12248,206.73.147.63,53,udp,dns,POL-446,CLOSED,allow,0.027,250,1,benign
2025-01-01,01:03:42,10.22.11.239,39870,46.181.153.229,8080,tcp,ssh,POL-937,ESTABLISHED,allow,3.382,3156,4,benign
2025-01-01,01:03:48,172.25.21.171,31712,209.206.236.179,6379,tcp,redis,POL-576,ESTABLISHED,allow,4.361,2519,4,benign
2025-01-01,01:04:03,101.47.180.235,30730,202.221.226.84,25,udp,dns,POL-586,CLOSED,allow,0.121,378,1,benign
2025-01-01,01:04:06,172.25.171.202,47834,131.27.104.210,3389,tcp,rdp,POL-510,SYN_ACK,allow,0.376,593,1,benign
2025-01-01,01:04:24,172.22.36.29,46509,10.208.92.200,5432,tcp,postgres,POL-810,ESTABLISHED,allow,1.724,1420,2,benign
2025-01-01,01:04:31,192.168.118.130,21211,25.211.114.46,9200,tcp,redis,POL-710,ESTABLISHED,deny,3.275,391,1,benign
2025-01-01,01:04:43,10.227.35.147,50639,194.163.208.1,6379,tcp,redis,POL-730,ESTABLISHED,allow,1.386,2641,7,benign
2025-01-01,01:05:01,192.168.203.91,29514,78.236.242.240,53,udp,dns,POL-191,CLOSED,allow,0.164,500,1,benign
2025-01-01,01:05:19,172.16.255.163,47119,141.248.14.1,3306,tcp,mysql,POL-131,ESTABLISHED,allow,1.976,1050,1,benign
2025-01-01,01:05:26,172.22.127.29,32145,140.55.170.45,5432,tcp,postgres,POL-527,FIN_WAIT,allow,0.169,515,1,benign
2025-01-01,01:05:30,10.36.220.235,9922,125.169.112.250,8080,tcp,redis,POL-907,ESTABLISHED,allow,2.529,1586,1,benign
2025-01-01,01:05:49,192.168.209.241,40645,91.58.48.109,53,udp,dns,POL-967,CLOSED,allow,0.322,288,1,dns_tunnel
2025-01-01,01:05:56,172.16.137.16,8440,146.124.181.95,25,tcp,smtp,POL-979,SYN_ACK,allow,0.917,1053,3,benign
2025-01-01,01:06:04,10.120.242.151,45855,170.246.172.20,443,tcp,https,POL-647,FIN_WAIT,allow,0.16,400,1,benign
2025-01-01,01:06:04,172.22.188.124,3339,205.76.75.43,3306,tcp,mysql,POL-162,FIN_WAIT,allow,0.267,1113,1,benign
2025-01-01,01:06:24,172.28.241.61,9335,7.74.125.22,22,tcp,ssh,POL-381,ESTABLISHED,allow,6.26,2525,5,benign
2025-01-01,01:06:32,190.39.169.115,16503,45.67.201.180,443,tcp,https,POL-186,ESTABLISHED,allow,2.073,1416,1,benign
2025-01-01,01:06:36,172.28.83.110,11987,170.113.186.164,22,tcp,ssh,POL-939,ESTABLISHED,allow,3.01,2213,4,benign
2025-01-01,01:06:39,192.168.242.193,47266,137.60.98.175,3389,tcp,rdp,POL-112,ESTABLISHED,allow,3.737,1592,3,benign
2025-01-01,01:06:48,192.168.174.209,24212,25.235.137.164,53,udp,dns,POL-725,CLOSED,allow,0.057,234,1,dns_tunnel
2025-01-01,01:07:08,172.26.120.49,16870,119.198.173.192,400,tcp,pop3,POL-660,ESTABLISHED,deny,10.27,40,1,port_scan
2025-01-01,01:07:08,192.168.114.42,3254,186.73.65.50,8443,tcp,https,POL-955,ESTABLISHED,allow,5.375,1799,6,benign
2025-01-01,01:07:14,192.168.33.66,53662,196.231.166.145,443,tcp,https,POL-177,ESTABLISHED,allow,4.052,18909,48,exfiltration
2025-01-01,01:07:34,192.168.197.23,19196,66.42.200.19,25,tcp,smtp,POL-364,ESTABLISHED,allow,5.254,2537,4,benign
2025-01-01,01:07:42,157.101.46.166,15336,37.139.197.111,443,tcp,https,POL-174,FIN_WAIT,allow,0.156,376,1,benign
